User_ID,Age,Gender,Influencer_Type,Follower_Count,Content_Format,Product_Category,Product_Price_THB,Aesthetic_Score,Social_Proof_Comments,Discount_Code_Available,Time_Spent_Watching_Seconds,Purchase_Intent
302,26,Male,Micro,2840593,TikTok/Reels,Fashion,,3.0,569.0,No,59,0
303,24,Female,Mega,5050144,TikTok/Reels,Tech,4217.0,1.0,1545.0,Yes,121,0
304,23,Male,Mega,9509133,Carousel,Fashion,3404.0,6.0,908.0,N,101,1
305,18,Female,Micro,5469757,Static Post,Tech,1820.0,8.0,4462.0,Yes,10,0
306,26,Male,Macro,1062999,TikTok/Reels,Home,,3.0,4083.0,Yes,17,1
307,15,Male,Celebrity,2796317,Carousel,Fashion,4769.0,4.0,3340.0,Yes,13,0
308,16,Male,Mega,4192533,Static Post,Beauty,2249.0,5.0,2425.0,No,103,0
309,15,Male,Macro,3935147,TikTok/Reels,Fashion,2646.0,7.0,3218.0,Yes,149,1
310,26,Male,Mega,8452587,TikTok/Reels,Fashion,,6.0,2165.0,Yes,32,1
311,19,Male,Mega,6067909,Carousel,Tech,287.0,2.0,1013.0,Yes,22,1
312,19,Male,Micro,6376361,Static Post,Home,558.0,7.0,3206.0,No,132,0
313,25,Female,Mega,9515154,TikTok/Reels,Tech,2335.0,8.0,1872.0,No,22,0
314,21,Female,Macro,2161957,Carousel,Tech,4545.0,,4909.0,Yes,93,0
315,23,Male,Macro,4315083,TikTok/Reels,Home,679.0,6.0,205.0,No,29,1
316,23,Non-binary,Celebrity,1522876,Static Post,Tech,2260.0,9.0,815.0,No,134,1
317,17,Female,Mega,4605156,Live Stream,Home,4814.0,7.0,65.0,No,72,1
318,17,Male,Micro,5875900,TikTok/Reels,Beauty,1630.0,5.0,4045.0,No,74,0
319,17,Male,Micro,8753212,Static Post,Home,1467.0,10.0,2051.0,No,176,1
320,18,Male,Macro,4927528,TikTok/Reels,Health,2533.0,10.0,2.0,Y,149,0
321,22,Male,Mega,397605,Live Stream,Home,3090.0,9.0,324.0,Yes,167,1
322,20,Female,Macro,5361985,Live Stream,Home,3001.0,2.0,604.0,Yes,117,0
323,22,Male,Celebrity,7465567,TikTok/Reels,Health,2629.0,7.0,4891.0,No,166,0
324,15,Male,Mega,4794480,Carousel,Home,571.0,9.0,2582.0,No,59,1
325,22,Male,Macro,3738644,TikTok/Reels,Fashion,957.0,2.0,2646.0,Yes,146,0
326,18,Female,Micro,6999673,Static Post,Tech,3088.0,10.0,,Yes,43,1
327,25,Male,Macro,7935968,Carousel,Tech,2539.0,6.0,3114.0,No,98,1
328,15,Male,Macro,8107954,Static Post,Beauty,3805.0,9.0,3275.0,No,161,0
329,22,Female,Macro,4720704,Static Post,Beauty,1811.0,3.0,346.0,Yes,63,1
330,18,Male,Macro,8294081,Carousel,Health,614.0,8.0,4154.0,Yes,97,0
331,20,Male,Macro,8880100,Live Stream,Fashion,2492.0,5.0,2727.0,Yes,113,0
332,22,Male,Micro,4270865,Static Post,Beauty,1474.0,7.0,2558.0,No,121,1
333,18,Non-binary,Micro,4837773,TikTok/Reels,Tech,3768.0,3.0,3389.0,No,88,0
334,17,Male,Macro,4780074,Live Stream,Beauty,2489.0,8.0,3443.0,N,150,1
335,23,Male,Micro,8446233,Live Stream,Beauty,3361.0,2.0,2254.0,Yes,162,0
336,17,Male,Micro,991055,Carousel,Home,4737.0,8.0,110.0,No,135,1
337,23,Female,Micro,9824687,TikTok/Reels,Beauty,2965.0,2.0,22.0,Yes,114,0
338,27,Female,Macro,8934863,TikTok/Reels,Health,1158.0,7.0,3816.0,Yes,93,0
339,16,Male,Micro,7207009,Live Stream,Tech,855.0,2.0,1963.0,Yes,67,0
340,16,Female,Mega,5980212,Static Post,Health,3594.0,7.0,4882.0,No,33,0
341,16,Female,Macro,3889439,Static Post,Health,286.0,1.0,1707.0,No,65,0
342,20,Male,Macro,6111044,TikTok/Reels,Fashion,2480.0,6.0,3082.0,Yes,155,0
343,17,Male,Mega,9128593,Live Stream,Home,4677.0,10.0,3815.0,No,6,0
344,27,Male,Micro,6276589,Live Stream,Health,2813.0,7.0,746.0,Y,140,1
345,23,Male,Macro,4671660,Live Stream,Fashion,394.0,4.0,514.0,No,129,1
346,18,Male,Celebrity,6946889,Carousel,Tech,3632.0,1.0,3039.0,No,75,0
347,15,Female,Mega,3542450,TikTok/Reels,Tech,4239.0,6.0,2856.0,No,178,1
348,18,Female,Celebrity,6390576,TikTok/Reels,Fashion,4141.0,4.0,2341.0,No,93,0
349,15,Male,Mega,5919949,Static Post,Health,2141.0,3.0,324.0,Yes,61,0
350,19,Male,Micro,2812047,Static Post,Health,4369.0,4.0,,No,3,1
351,18,Female,Micro,5489392,TikTok/Reels,Home,3150.0,6.0,3490.0,Yes,90,0
352,22,Male,Macro,1237236,TikTok/Reels,Home,1899.0,5.0,2507.0,Yes,108,0
353,22,Female,Micro,3805178,Static Post,Tech,4003.0,2.0,3178.0,Yes,116,1
354,21,Male,Micro,9936201,TikTok/Reels,Home,3880.0,2.0,3324.0,Yes,77,1
355,17,Male,Mega,9759559,Static Post,Fashion,2360.0,3.0,1562.0,Yes,154,0
356,15,Male,Micro,4421047,TikTok/Reels,Tech,1621.0,6.0,1544.0,No,171,0
357,15,Non-binary,Micro,3358027,Carousel,Health,4952.0,1.0,3229.0,Yes,77,0
358,26,Male,Mega,7315257,Carousel,Tech,1519.0,7.0,525.0,Yes,167,1
359,25,Non-binary,Mega,7513129,Live Stream,Beauty,4691.0,,4633.0,No,172,0
360,17,Non-binary,Micro,2002754,TikTok/Reels,Tech,203.0,7.0,1749.0,No,129,1
361,20,Male,Mega,2754082,Static Post,Home,3722.0,3.0,4722.0,Yes,22,1
362,21,Male,Mega,3600696,TikTok/Reels,Fashion,577.0,6.0,840.0,N,149,1
363,20,Female,Macro,3478150,TikTok/Reels,Health,791.0,4.0,2265.0,Yes,20,1
364,20,Male,Micro,8483936,Live Stream,Health,3137.0,5.0,4688.0,Yes,162,0
365,20,Male,Micro,1967845,Static Post,Home,3068.0,3.0,712.0,Yes,64,1
366,27,Female,Macro,1700219,TikTok/Reels,Home,292.0,5.0,66.0,No,20,0
367,17,Female,Micro,1287916,Static Post,Home,1588.0,6.0,760.0,Yes,114,0
368,20,Non-binary,Celebrity,5530222,TikTok/Reels,Beauty,157.0,8.0,464.0,Yes,157,1
369,22,Male,Mega,8450809,Live Stream,Fashion,1985.0,6.0,4191.0,No,23,1
370,25,Male,Mega,6627871,Static Post,Beauty,3708.0,9.0,4503.0,N,52,0
371,25,Female,Celebrity,6505266,TikTok/Reels,Home,4672.0,10.0,3189.0,Yes,89,1
372,16,Female,Mega,2014279,Carousel,Fashion,2679.0,10.0,4899.0,Yes,124,1
373,19,Female,Micro,9124801,Static Post,Home,2067.0,,1467.0,No,64,1
374,15,Female,Micro,2999811,Live Stream,Fashion,4786.0,10.0,4852.0,No,63,0
375,26,Female,Mega,8872729,Carousel,Health,4152.0,4.0,2760.0,Y,158,0
376,15,Female,Micro,5344233,Static Post,Beauty,4743.0,2.0,4456.0,Yes,75,1
377,19,Non-binary,Macro,3920059,Static Post,Home,3184.0,9.0,1393.0,No,33,1
378,26,Male,Macro,8033835,Static Post,Home,319.0,3.0,3693.0,No,154,1
379,27,Female,Celebrity,5638759,Static Post,Tech,974.0,,4307.0,No,145,1
380,17,Female,Macro,171316,TikTok/Reels,Health,3561.0,4.0,1699.0,No,16,0
381,18,Male,Mega,864996,TikTok/Reels,Home,2824.0,1.0,1120.0,Yes,49,0
382,17,Female,Micro,9584333,Static Post,Beauty,1295.0,8.0,,No,19,0
383,15,Non-binary,Macro,5015236,Live Stream,Health,,4.0,4873.0,Yes,24,1
384,15,Female,Micro,8802721,TikTok/Reels,Home,2830.0,6.0,728.0,Yes,56,0
385,26,Female,Mega,4516363,Static Post,Beauty,434.0,7.0,3504.0,No,43,0
386,26,Female,Micro,3053033,Static Post,Tech,323.0,8.0,615.0,No,132,0
387,27,Female,Mega,8335206,Live Stream,Tech,4040.0,10.0,370.0,No,104,1
388,19,Male,Micro,5084496,Live Stream,Beauty,4382.0,2.0,3464.0,Yes,53,0
389,20,Male,Micro,8678649,Live Stream,Health,1346.0,9.0,4727.0,No,12,1
390,17,Male,Macro,6995096,Carousel,Beauty,2789.0,10.0,4856.0,No,56,1
391,26,Female,Macro,3772655,Static Post,Beauty,4056.0,,4942.0,Yes,89,1
392,23,Male,Micro,9289889,Live Stream,Tech,4688.0,1.0,947.0,No,115,0
393,19,Male,Micro,3257846,Static Post,Tech,1985.0,2.0,1119.0,Yes,26,0
394,22,Male,Mega,5563344,TikTok/Reels,Tech,409.0,,1455.0,Yes,93,0
395,27,Female,Macro,3874680,Static Post,Home,2667.0,,2548.0,No,88,1
396,15,Female,Micro,5050025,Static Post,Home,1703.0,6.0,2422.0,No,82,1
397,19,Male,Mega,2654381,Carousel,Fashion,4081.0,1.0,3611.0,No,170,1
398,17,Male,Micro,7047492,TikTok/Reels,Home,467.0,,2546.0,No,166,1
399,26,Male,Macro,7633959,TikTok/Reels,Health,3645.0,7.0,1340.0,Yes,10,1
400,15,Female,Micro,2403321,Carousel,Health,4940.0,10.0,,Yes,100,1
401,18,Male,Macro,8930343,Live Stream,Tech,1096.0,3.0,1518.0,Yes,37,0
402,27,Male,Micro,5784881,Live Stream,Beauty,595.0,7.0,1959.0,No,58,1
403,19,Male,Celebrity,7207757,Static Post,Tech,1062.0,6.0,710.0,Yes,64,0
404,21,Non-binary,Micro,8132322,Carousel,Beauty,2103.0,3.0,4570.0,Yes,83,0
405,15,Male,Micro,2804627,Live Stream,Tech,1297.0,8.0,573.0,No,21,0
406,17,Non-binary,Micro,5197816,TikTok/Reels,Tech,2444.0,1.0,2843.0,Yes,48,1
407,16,Male,Mega,60834,Carousel,Health,675.0,5.0,507.0,Yes,21,1
408,23,Female,Macro,5850228,Live Stream,Beauty,3259.0,8.0,2222.0,Yes,7,0
409,24,Male,Mega,8108315,TikTok/Reels,Fashion,152.0,3.0,4787.0,Yes,74,1
410,20,Female,Celebrity,7214499,Carousel,Fashion,3531.0,10.0,1294.0,Yes,108,1
411,24,Non-binary,Celebrity,6749655,Static Post,Tech,327.0,,1697.0,No,94,1
412,17,Male,Mega,6704529,Static Post,Tech,877.0,10.0,787.0,Yes,30,0
413,22,Female,Micro,8231362,TikTok/Reels,Health,3929.0,2.0,3789.0,No,101,0
414,22,Male,Mega,8263900,Live Stream,Beauty,1083.0,,4667.0,Yes,112,1
415,16,Non-binary,Micro,5696265,Live Stream,Tech,4567.0,,,Yes,122,0
416,20,Female,Mega,9590334,Carousel,Fashion,567.0,5.0,586.0,No,50,0
417,21,Male,Macro,9344686,TikTok/Reels,Beauty,2566.0,3.0,3165.0,Yes,109,1
418,16,Male,Mega,2885453,Live Stream,Tech,1948.0,10.0,3650.0,Yes,135,1
419,25,Male,Macro,9762952,Static Post,Beauty,630.0,9.0,4609.0,Yes,40,1
420,24,Female,Macro,2269299,TikTok/Reels,Health,3134.0,9.0,3249.0,Yes,33,0
421,16,Female,Celebrity,1143252,Static Post,Fashion,660.0,7.0,2701.0,No,178,0
422,24,Female,Micro,5771827,TikTok/Reels,Beauty,188.0,10.0,4036.0,Yes,44,1
423,15,Male,Micro,3576314,Carousel,Fashion,1505.0,5.0,555.0,Yes,109,0
424,22,Male,Macro,894320,Live Stream,Tech,,9.0,1709.0,Yes,29,0
425,15,Non-binary,Celebrity,7923505,Live Stream,Home,3244.0,7.0,3975.0,Yes,46,1
426,23,Female,Micro,3788152,Live Stream,Beauty,1391.0,2.0,4390.0,Yes,66,1
427,25,Male,Micro,2571289,Static Post,Fashion,4209.0,10.0,,Yes,51,1
428,20,Female,Micro,2234355,Live Stream,Beauty,3880.0,1.0,1510.0,Yes,55,0
429,21,Female,Micro,9955270,TikTok/Reels,Tech,4166.0,10.0,2586.0,Yes,52,1
430,27,Male,Celebrity,1500163,Static Post,Tech,3604.0,10.0,3546.0,Yes,44,0
431,24,Male,Mega,9127275,Carousel,Fashion,2490.0,4.0,4076.0,Yes,65,1
432,21,Male,Macro,7226206,Static Post,Health,1317.0,10.0,3506.0,No,31,1
433,24,Non-binary,Macro,9717544,Carousel,Beauty,2044.0,8.0,4343.0,Yes,171,1
434,17,Male,Mega,3974369,Static Post,Beauty,2351.0,6.0,3633.0,Yes,167,1
435,16,Non-binary,Micro,4827616,Live Stream,Tech,3990.0,2.0,2406.0,Yes,88,1
436,23,Male,Micro,2607894,Carousel,Beauty,1773.0,5.0,1461.0,No,67,1
437,22,Male,Macro,8956216,Live Stream,Fashion,874.0,9.0,2171.0,No,70,0
438,27,Male,Micro,4468749,Static Post,Home,4880.0,6.0,402.0,No,16,1
439,26,Male,Macro,2304275,Carousel,Tech,3666.0,6.0,283.0,Yes,111,0
440,24,Female,Micro,2224712,TikTok/Reels,Home,2864.0,7.0,240.0,Yes,135,1
441,21,Male,Micro,9701219,TikTok/Reels,Beauty,323.0,5.0,4262.0,No,25,0
442,23,Female,Micro,1989052,Static Post,Health,162.0,3.0,4656.0,Yes,122,1
443,18,Male,Mega,2410753,Carousel,Fashion,1886.0,3.0,2195.0,Yes,86,0
444,27,Male,Micro,638677,TikTok/Reels,Beauty,3949.0,5.0,700.0,Yes,143,0
445,18,Female,Celebrity,8672684,Live Stream,Fashion,1474.0,4.0,2670.0,Yes,141,1
446,15,Female,Micro,2364488,Live Stream,Beauty,3633.0,5.0,1919.0,Yes,69,1
447,22,Non-binary,Mega,803560,Static Post,Beauty,4014.0,9.0,4360.0,Y,123,1
448,26,Male,Mega,4836620,Live Stream,Beauty,4551.0,5.0,2548.0,No,45,0
449,17,Female,Celebrity,370625,Live Stream,Tech,191.0,4.0,2326.0,Yes,86,1
450,21,Male,Mega,1204880,Live Stream,Home,2841.0,4.0,2796.0,Yes,167,1
451,26,Male,Micro,3335066,TikTok/Reels,Health,,1.0,2206.0,No,42,0
452,16,Male,Micro,5925555,Carousel,Home,3765.0,10.0,4594.0,Yes,123,1
453,16,Non-binary,Macro,273196,Static Post,Home,3963.0,4.0,1610.0,No,45,1
454,21,Male,Micro,1855529,Carousel,Fashion,2580.0,4.0,487.0,No,76,0
455,20,Female,Micro,4930009,Carousel,Tech,1500.0,9.0,464.0,Yes,93,1
456,17,Male,Mega,158044,Carousel,Tech,1705.0,4.0,4323.0,Yes,17,1
457,23,Male,Macro,5872881,TikTok/Reels,Beauty,4055.0,7.0,665.0,No,179,0
458,24,Female,Macro,9385171,Live Stream,Home,3508.0,1.0,,Yes,167,1
459,27,Female,Celebrity,4128617,Static Post,Health,3170.0,7.0,798.0,Yes,87,0
460,20,Female,Macro,7967937,Carousel,Fashion,996.0,2.0,2800.0,Yes,134,0
461,24,Male,Macro,3168758,Live Stream,Tech,3030.0,8.0,3298.0,No,138,0
462,24,Male,Mega,9956117,TikTok/Reels,Beauty,4686.0,1.0,3240.0,No,78,1
463,20,Male,Micro,2007456,Carousel,Health,3812.0,10.0,3355.0,Yes,40,1
464,15,Non-binary,Micro,7033457,Live Stream,Home,,3.0,3929.0,Yes,88,1
465,18,Male,Celebrity,3236559,TikTok/Reels,Health,1631.0,8.0,4357.0,Yes,156,1
466,24,Female,Celebrity,6369856,Live Stream,Tech,2076.0,10.0,3873.0,Yes,161,1
467,20,Female,Mega,2076598,Static Post,Fashion,1897.0,8.0,859.0,Yes,65,0
468,20,Female,Macro,8336948,Live Stream,Home,1450.0,5.0,363.0,Yes,162,0
469,25,Female,Mega,4687740,Live Stream,Fashion,1937.0,5.0,3932.0,No,107,0
470,26,Male,Micro,3041149,Static Post,Health,2659.0,8.0,2145.0,Yes,91,1
471,19,Male,Micro,5622548,Static Post,Health,3090.0,10.0,2831.0,No,147,1
472,15,Female,Macro,5163865,Live Stream,Beauty,1762.0,5.0,4678.0,Yes,68,1
473,22,Male,Macro,9786237,Static Post,Home,2496.0,9.0,3572.0,Yes,6,1
474,19,Male,Micro,8645680,Live Stream,Health,3302.0,1.0,915.0,No,60,0
475,26,Female,Micro,7096593,Carousel,Tech,4740.0,5.0,1774.0,Yes,77,0
476,26,Female,Micro,176748,Live Stream,Tech,697.0,3.0,3365.0,Yes,5,0
477,26,Male,Macro,8743392,TikTok/Reels,Fashion,2143.0,3.0,150.0,Yes,17,0
478,19,Female,Mega,4405421,Static Post,Tech,357.0,2.0,4963.0,No,76,0
479,21,Non-binary,Macro,1056677,Carousel,Health,4670.0,3.0,3220.0,Yes,101,1
480,18,Female,Micro,2422791,Static Post,Tech,2004.0,7.0,3021.0,Yes,122,1
481,20,Female,Macro,3544687,Static Post,Home,3118.0,8.0,4237.0,No,177,1
482,27,Male,Macro,6825695,Static Post,Fashion,,8.0,3817.0,Yes,67,1
483,18,Non-binary,Macro,3809102,TikTok/Reels,Home,3968.0,8.0,1070.0,Y,137,1
484,17,Female,Micro,3707196,TikTok/Reels,Health,1960.0,1.0,3443.0,Yes,173,0
485,21,Female,Macro,6087289,Live Stream,Health,3731.0,7.0,4189.0,Yes,22,0
486,22,Female,Celebrity,8636725,TikTok/Reels,Tech,896.0,2.0,760.0,Y,27,0
487,18,Female,Micro,3843996,Static Post,Beauty,2602.0,10.0,4451.0,Yes,164,1
488,27,Female,Micro,7318994,Carousel,Beauty,4119.0,,4627.0,Yes,144,0
489,16,Male,Macro,410759,Carousel,Health,2024.0,5.0,2739.0,No,169,1
490,26,Female,Macro,6442804,Carousel,Health,4053.0,1.0,2017.0,Yes,31,0
491,24,Female,Micro,3487822,Static Post,Fashion,1726.0,4.0,916.0,Yes,67,0
492,17,Male,Micro,8397357,TikTok/Reels,Health,4411.0,4.0,3943.0,No,81,0
493,15,Female,Micro,2437746,Carousel,Health,887.0,9.0,,Yes,14,1
494,22,Female,Celebrity,9810555,Static Post,Fashion,2155.0,9.0,1492.0,Yes,2,1
495,17,Female,Mega,4609903,Static Post,Home,1162.0,10.0,,No,172,1
496,26,Non-binary,Macro,641546,Carousel,Home,4567.0,1.0,726.0,No,157,0
497,24,Female,Mega,9451365,Carousel,Fashion,1546.0,8.0,4861.0,Yes,130,1
498,21,Male,Micro,7385930,Live Stream,Fashion,613.0,4.0,1609.0,No,169,1
499,24,Male,Mega,6782076,Live Stream,Home,4558.0,4.0,4748.0,No,163,0
500,19,Female,Macro,6565462,Static Post,Home,2012.0,5.0,4841.0,No,142,1
501,24,Non-binary,Micro,5816185,Live Stream,Home,2050.0,2.0,939.0,No,62,1
502,19,Female,Mega,1324659,Live Stream,Home,872.0,1.0,87.0,No,118,0
503,21,Female,Mega,5207275,Carousel,Tech,427.0,5.0,562.0,No,67,1
504,23,Male,Mega,2464448,Live Stream,Fashion,892.0,7.0,1268.0,No,124,1
505,26,Male,Micro,4573763,Static Post,Beauty,1060.0,10.0,1490.0,Y,5,1
506,19,Male,Celebrity,3386162,Carousel,Tech,4791.0,9.0,4537.0,No,142,1
507,15,Female,Celebrity,9413812,Live Stream,Beauty,1509.0,,3079.0,Y,37,0
508,24,Male,Micro,2339299,Live Stream,Beauty,1236.0,8.0,1572.0,N,97,0
509,24,Male,Micro,8788096,Live Stream,Health,4765.0,7.0,4654.0,No,86,0
510,15,Female,Micro,7778382,TikTok/Reels,Fashion,1667.0,2.0,3171.0,Yes,144,1
511,16,Female,Celebrity,1204913,Live Stream,Tech,4571.0,5.0,2800.0,Yes,91,1
512,20,Female,Macro,8995456,Live Stream,Fashion,3373.0,7.0,3413.0,No,86,1
513,23,Female,Micro,5603459,Static Post,Home,3372.0,,1257.0,Yes,13,0
514,22,Male,Micro,8398905,Live Stream,Fashion,3568.0,2.0,4888.0,Yes,77,0
515,27,Female,Micro,3013417,TikTok/Reels,Beauty,2062.0,6.0,4785.0,Yes,70,0
516,19,Non-binary,Macro,6481962,Carousel,Home,2264.0,10.0,4572.0,Yes,43,1
517,15,Female,Macro,2031829,Live Stream,Fashion,4735.0,6.0,4780.0,No,161,1
518,27,Male,Celebrity,1239831,Live Stream,Fashion,3671.0,4.0,2419.0,Y,131,1
519,21,Female,Macro,9000890,Static Post,Beauty,1974.0,1.0,1143.0,No,9,0
520,19,Female,Mega,8024365,Live Stream,Home,,5.0,4637.0,No,55,1
521,20,Female,Micro,6505514,Live Stream,Beauty,2845.0,1.0,4274.0,No,137,1
522,27,Female,Micro,8250152,Live Stream,Fashion,4307.0,8.0,3165.0,No,89,1
523,21,Male,Macro,1843653,Live Stream,Tech,4567.0,2.0,2614.0,Y,142,0
524,17,Non-binary,Micro,8983590,Carousel,Tech,2445.0,9.0,747.0,Yes,30,0
525,26,Male,Micro,6126759,Static Post,Health,1141.0,9.0,3489.0,Yes,14,1
526,24,Female,Celebrity,420794,Carousel,Tech,4970.0,3.0,2633.0,No,59,0
527,17,Female,Macro,2692142,TikTok/Reels,Home,4865.0,6.0,3488.0,Yes,64,1
528,19,Female,Micro,6049689,Live Stream,Health,4205.0,9.0,1847.0,No,88,1
529,20,Male,Micro,4653328,TikTok/Reels,Home,106.0,7.0,4025.0,Y,176,1
530,23,Male,Micro,521436,Carousel,Tech,3795.0,4.0,1145.0,Yes,88,0
531,27,Non-binary,Celebrity,2092526,TikTok/Reels,Tech,3830.0,3.0,2104.0,Yes,75,0
532,26,Female,Micro,5633392,Live Stream,Fashion,1672.0,2.0,3856.0,Yes,39,1
533,19,Male,Micro,3797568,TikTok/Reels,Home,559.0,10.0,2768.0,No,70,0
534,15,Male,Macro,8532120,Carousel,Beauty,3405.0,10.0,4059.0,No,70,1
535,18,Male,Micro,8380595,Live Stream,Fashion,2401.0,1.0,1808.0,No,169,0
536,19,Male,Micro,3037753,Static Post,Home,2732.0,10.0,409.0,No,130,0
537,26,Male,Micro,6664054,Carousel,Health,1450.0,1.0,645.0,Yes,131,0
538,24,Male,Micro,8259687,Live Stream,Home,460.0,4.0,3920.0,Yes,114,0
539,24,Female,Micro,701662,Static Post,Health,886.0,4.0,1551.0,Yes,30,0
540,19,Male,Micro,7557968,TikTok/Reels,Health,307.0,9.0,1113.0,Yes,123,1
541,21,Female,Mega,664399,TikTok/Reels,Tech,365.0,10.0,3587.0,Yes,8,1
542,18,Male,Micro,4705250,TikTok/Reels,Beauty,4850.0,1.0,61.0,Y,56,1
543,15,Female,Mega,5553451,Live Stream,Home,652.0,4.0,,No,165,0
544,19,Male,Mega,1277828,TikTok/Reels,Beauty,1686.0,3.0,,Yes,8,1
545,21,Non-binary,Macro,4165513,TikTok/Reels,Health,4615.0,9.0,1727.0,Yes,93,0
546,24,Male,Micro,1946853,Static Post,Tech,1217.0,5.0,4592.0,Yes,11,0
547,24,Male,Micro,2677853,Static Post,Beauty,1612.0,9.0,4554.0,Yes,81,0
548,20,Male,Mega,591246,Static Post,Fashion,2025.0,10.0,2966.0,Yes,75,1
549,19,Male,Macro,1828346,Live Stream,Health,3502.0,6.0,3360.0,Yes,168,1
550,18,Male,Macro,6361364,Carousel,Fashion,3160.0,9.0,1412.0,No,59,0
551,16,Male,Micro,6243003,TikTok/Reels,Beauty,319.0,1.0,3584.0,Yes,91,0
552,18,Female,Celebrity,318332,TikTok/Reels,Beauty,2443.0,4.0,1733.0,No,99,0
553,24,Non-binary,Micro,4417728,Live Stream,Beauty,2070.0,4.0,3630.0,No,41,1
554,24,Non-binary,Micro,9225289,TikTok/Reels,Home,4537.0,10.0,3869.0,Yes,143,0
555,17,Male,Macro,2656687,Live Stream,Health,4787.0,10.0,2491.0,No,130,0
556,24,Female,Micro,8852986,Live Stream,Health,4163.0,6.0,2039.0,Yes,146,1
557,15,Female,Macro,6056720,Live Stream,Health,2083.0,10.0,,Yes,50,1
558,22,Male,Mega,4921347,Carousel,Home,990.0,1.0,1307.0,Yes,87,0
559,19,Female,Mega,1298983,Live Stream,Beauty,4901.0,10.0,4012.0,No,145,1
560,27,Male,Mega,268587,Carousel,Beauty,3625.0,,1724.0,Yes,136,1
561,18,Male,Macro,5112006,Carousel,Fashion,1304.0,3.0,4690.0,Y,144,1
562,22,Female,Macro,3802167,TikTok/Reels,Home,4951.0,1.0,2455.0,Yes,116,0
563,21,Non-binary,Micro,5078554,Static Post,Tech,1317.0,6.0,941.0,No,22,0
564,16,Male,Macro,5675441,Carousel,Home,,3.0,2036.0,Yes,67,1
565,15,Male,Micro,1193549,Carousel,Fashion,2098.0,4.0,1813.0,Yes,177,1
566,26,Male,Micro,4394135,Static Post,Fashion,2534.0,9.0,3061.0,Yes,90,0
567,25,Female,Micro,8359409,Carousel,Fashion,3073.0,2.0,2394.0,Yes,179,0
568,18,Male,Macro,8639886,Static Post,Beauty,3197.0,1.0,4367.0,No,139,0
569,22,Female,Macro,8538187,TikTok/Reels,Tech,3485.0,10.0,1284.0,Yes,53,1
570,26,Non-binary,Celebrity,4979674,Live Stream,Fashion,4642.0,6.0,395.0,No,159,0
571,16,Male,Micro,3404154,Static Post,Health,1915.0,1.0,3763.0,No,35,0
572,17,Female,Celebrity,4492839,Live Stream,Beauty,1876.0,1.0,4249.0,Yes,95,0
573,26,Male,Mega,3705187,Static Post,Tech,2603.0,7.0,1090.0,Yes,87,0
574,15,Male,Macro,5688826,Live Stream,Health,3038.0,,2888.0,No,66,1
575,15,Female,Macro,5096755,TikTok/Reels,Tech,937.0,4.0,1722.0,Yes,61,0
576,27,Non-binary,Micro,5109364,Carousel,Tech,2800.0,4.0,4443.0,Yes,137,1
577,17,Female,Mega,1946112,TikTok/Reels,Health,4858.0,2.0,4006.0,No,76,0
578,25,Female,Macro,8242891,Carousel,Home,4959.0,6.0,1086.0,Yes,70,1
579,19,Male,Celebrity,9664576,Live Stream,Tech,3237.0,10.0,1304.0,No,46,0
580,26,Male,Macro,2340326,Live Stream,Home,274.0,,3112.0,No,50,0
581,17,Male,Mega,8479761,Carousel,Tech,4704.0,8.0,1014.0,Yes,63,1
582,15,Male,Mega,7557484,Static Post,Health,3785.0,,4372.0,Yes,168,0
583,15,Male,Micro,6540344,TikTok/Reels,Tech,3261.0,1.0,220.0,No,150,0
584,22,Male,Micro,9554109,Static Post,Fashion,2851.0,7.0,3805.0,Yes,122,1
585,24,Female,Macro,4205262,Live Stream,Fashion,1288.0,6.0,1126.0,Yes,54,1
586,25,Female,Macro,7480801,TikTok/Reels,Tech,4796.0,6.0,3256.0,No,174,0
587,26,Female,Micro,1136736,TikTok/Reels,Health,936.0,3.0,1930.0,Yes,98,1
588,27,Female,Mega,8127401,Static Post,Health,3997.0,10.0,2122.0,No,122,1
589,27,Male,Macro,6720160,Carousel,Beauty,3950.0,7.0,472.0,Yes,157,0
590,26,Female,Celebrity,1866501,Carousel,Health,2832.0,,415.0,Yes,54,0
591,16,Female,Mega,2236300,TikTok/Reels,Home,3909.0,10.0,1868.0,Yes,10,0
592,27,Female,Macro,9275966,Carousel,Tech,2752.0,10.0,4112.0,No,76,1
593,17,Non-binary,Celebrity,6252565,Live Stream,Fashion,3349.0,9.0,1533.0,N,105,1
594,16,Non-binary,Macro,42410,Static Post,Health,3448.0,3.0,1462.0,Y,94,0
595,17,Male,Mega,1804137,Static Post,Fashion,3409.0,3.0,1865.0,Yes,125,0
596,21,Non-binary,Micro,9270988,Static Post,Beauty,4779.0,4.0,4009.0,Yes,123,0
597,15,Male,Micro,4423747,TikTok/Reels,Tech,2485.0,3.0,3130.0,Yes,62,0
598,24,Male,Macro,7726792,TikTok/Reels,Health,472.0,4.0,1736.0,Yes,156,1
599,22,Female,Macro,6870070,Carousel,Fashion,4774.0,6.0,3186.0,No,125,0
600,27,Male,Macro,9869949,Static Post,Health,4711.0,1.0,471.0,No,151,0
601,24,Male,Macro,9229136,Live Stream,Beauty,1360.0,2.0,3177.0,No,96,0
602,24,Male,Micro,8051970,Live Stream,Fashion,219.0,10.0,2926.0,Yes,31,0
